
EVERGREEN AGROCHEMICALS TRADING SDN BHD ,csy1623@yahoo.com ,6089-660689,P.O.BOX 571;SANDAKAN;SABAH;MALAYSIA ,Malaysia,vehicle&engineering machinery  , 

MAGICMOBILES ,info@magicmobiles.de ,4.93E+11,BREITEWEG 1259505 BAD SASSENDORF;GERMANY ,Germany,vehicle&engineering machinery  ,www.magicmobiles.de 

CHEMBUL TREASURES LIMITED ,chembul@hotmail.com ,234-1-4812243,SHOP 25&26 OLANIYONU MARKET;COKER LAGOS; NIGERIA ,Nigeria,vehicle&engineering machinery  ,NIL 

U FORWARD ENTERPRISE CO.; LTD. ,francis4@tcts1.seed.net.tw ,8.86E+11,NO 85; TAWAI ROAD;TALI CITY;   TAICHUNG HSIEN;TAIWAN. ,China Taiwan,vehicle&engineering machinery  , 

PROMOTEC S.A. DE C.V. ,promotec@integra.com.sv ,503-2633336,7A. CALLE PONIENTE #4115 COL.ESCALON entre 79 y 81 ave norte;SAN SALVADOR ,ElSalvador,vehicle&engineering machinery  ,xx 

CROMMELINS MACHINERY ,kkennedy@crommelins.com.au ,893505588,139 WELSHPOOL ROADWELSHPOOL ,Australia,vehicle&engineering machinery  ,www.crommelins.com.au 

IBERO-JAPAN CO.; LTD. ,info@ibero.co.jp ,81929576656,10-7 2CHOME WAKAKUSA UMI-MACHIKASUYA-GUN ; FUKUOKA;JAPAN ,Japan,vehicle&engineering machinery  , 

STRETCHMASTER PRODUCTS NEW ZEALAND LTD ,stretchmaster@stretchmaster.co.nz ,6494158040,P O BOX 100-216;N.S.M.C; AUCKLAND ;NEW ZEALAND ,New Zealand,vehicle&engineering machinery  ,www.stretchmaster.co.nz 

CAYIROVA TRAILER COMPONENTS CO. ,bilgi@cayirova.com.tr ,9.03E+11,1.OSB ISTIKAMET CD.N:18 42300 SELCUKLUKONYA;TURKEY ,Turkey,vehicle&engineering machinery  ,www.cayirova.com.tr 

YUEN HING HONG INTERNATIONAL LTD. ,winnie@yhh-int.com ,852-21558726,902 CAMBRIDGE HOUSE; 26-28 CAMERON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG; HONGKONG ,HongKong,vehicle&engineering machinery  , 

TODAY LIVING (DANSIE GROUP OF COMPANIES) ,bdansie@bigpond.net.au ,61418829271,11 Cairns street Adelaide; AUSTRALIA ,Australia,vehicle&engineering machinery  , 

PRONUSA ,admunyear@terra.com.mx ,5.24E+11,KM.  9.5 CARR. LA PIEDAD CARAPAN;MEXICO ,Mexico,vehicle&engineering machinery  , 

MCCOY INDUSTRIAL SYSTEMS CO.; LTD. ,mccoyscott@online.sh.cn ,021-64721469,Shanghai JianGong JinJiang Hotel; Attached Building Rm 407; H691; West JianGuo Rd; Shanghai; China ,china,vehicle&engineering machinery  , 

GAYATRI INTERNATIONAL ,shree_gayatri@reddif.com ,0091 22 24947477,69; TARDEO ROAD;5O2;GIRNAR BUILDING; ,India,vehicle&engineering machinery  , 

SAGA''''S ENTERPRISES ,sunnyiokoye@yahoo.com ,206-255-5544,14210 55TH AVE. SOUTH; SEATTLE;WA. 98168 ;U.S.A. ,United States,vehicle&engineering machinery  , 

SHANGHAI TECHINA INTERNATIONAL LTD. ,williamtang@techina.com.cn ,021-62108205,302; 1ST BLD.; 461 WUYI ROAD; SHANGHAI; CHINA ,china,vehicle&engineering machinery  ,http://www.techina.com.cn 

VMAC ,tonym@vmac.ca ,250-740-3227,1333 KIPP ROAD;NANAIMO; BC;V9X 1R3;CANADA ,Canada,vehicle&engineering machinery  ,vmac.ca 

YITWO AGRO-INDUSTRIAL ,yitwo@afnet.net ,00225-21248936,18 B.P.955 ABDJIAN 18;IVORY COAST ,Ivory Coast,vehicle&engineering machinery  , 

SOLUTIONS FAR EAST CO.; LTD ,rong54@sina.com ,86-755-83480605,shenzhen; CHINA ,china,vehicle&engineering machinery  , 

TRADESONIC ,wilson@tradesonic.com ,6263509320,14901-A CLARK AVE. CITY OF INDUSTRY;CA 91745;U.S.A. ,United States,vehicle&engineering machinery  ,www.tradesonic.com 

WSI INTERNATIONAL GMBH & CO KG ,ek@suttner.de ,49520598140,DUNLOPSTR. 13A;D-33689 BIELEFELD;GERMANY ,Germany,vehicle&engineering machinery  , 

MIYAVAALI ,mb5m@dhivehinet.net.mv ,00960-334763,FILAA BLDG 8TH FLOORKOLI UMAR MANIK ;GOALHI AHMADHEE BAZAAR MALE''REP. OF MALDIVES ,Maldives,vehicle&engineering machinery  ,www.miyavaali.com.mv 

TONGSHANG INTERNATIONAL  CO.;LTD ,tsgs_639@vip.163.com ,0991-4556008,Wulumuqi Xin jiang; CHINA ,china,vehicle&engineering machinery  , 

MAZIN YOUNIS ,basmaro@yahoo.com ,964-1-7622579,AL-GADEER; HAY SOUMER;HOUSE 121 ST. 83 MAHALLA 702;BAGHDADIRAQ ,Iraq,vehicle&engineering machinery  , 

AHSUNG TRADING CO. ,simonn@nuri.net ,82-2-2699-4956,#852-20; HWAGOK 2-DONG;KANGSEO-KU; SEOUL;KOREA ,South Korea,vehicle&engineering machinery  , 

SMALL SHOP ,jorge_smallshop@yahoo.com ,(006382)2977441,FRONTING DCWD KM 3 MCARTHUR HIGHWAYMATINA DAVAO CITY;PHILIPPINES ,Philippines,vehicle&engineering machinery  ,none 

AJUBA NIGERIA LIMITED. ,ajuba@sina.com ,234-1-5851951,46; Nnamdi Azikiwe Drive; Ebute-Metta Lagos; Nigeria ,Nigeria,vehicle&engineering machinery  , 

UNITOOL; INC. ,info@unitool.com ,5143849102,9220 CHARLES DE LATOUR;MONTREAL;QUEBEC;H4N 1M2;CANADA ,Canada,vehicle&engineering machinery  ,www.unitool.com 

DOGALSAN A.S. ,dogalsan@hotmail.com ,9.02E+11,BAGDAT CAD. NO: 118/12 81530 MALTEPEISTANBUL;TURKEY ,Turkey,vehicle&engineering machinery  , 

SINAR KEMENANGA CO. ,sinar_kemenangan@hotmail.com ,62-21-3914365,E16-17 1''ST FLOOR KENARI BARU BLD.SALEMBA RAYA ST;INDONESIA ,Indonesia,vehicle&engineering machinery  , 

FRIESEN ELECTRIC ,bfriesen@friesen.com ,6048359800,32032 SOUTH FRASER WAY;ABBOTSFORD; BC;CANADA ,Canada,vehicle&engineering machinery  ,www.friesen.com 

MOBILE AUTOS ,mobile@cyber.net.pk ,92-21-7730683,4/1;CLINIC TOWER;RIMPA PLAZA;M.AJINNAH ROAD;   KARACHI 74400;PAKISTAN ,Pakistan,vehicle&engineering machinery  ,www.mobileautos.net 

KESS TECH GMBH ,harleykess@kess-tech.de ,09528-1507,Muehlenstr. 9; GERMANY ,Germany,vehicle&engineering machinery  , 

TRI UTAMA SENTANA ,zexel_13@hotmail.com ,0411-319144,Bacan 5 c; INDONESIA ,Indonesia,vehicle&engineering machinery  , 

ST. GEORGE TYRE SERVICE ,stgtyres@ihug.com.au ,61295674999,204 PRINCESS HWY;ARNCLIFFE; 2205;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

VALUE DIAMOND TOOL COMPANY ,info@valuediamond.net ,714-424-9550,2610 S. Yale St.; U.S.A. ,United States,vehicle&engineering machinery  ,http://www.valuediamond.net 

DHARMA ELECTRINDO MANUFACTURING; PT ,gpr.dem@dharmap.com ,62-21-89832677,JL. JABABEKA III H BLOCK C 17W;BJABAEKA INDUSTRIAL ESTATE;CIKARANG; BEKASI;INDONESIA ,Indonesia,vehicle&engineering machinery  ,www.dharmap.com 

AUTOSUD LTDA. ,autosud@em.daitec-bo.com ,59133441800,AV. BENI Y 3ER. ANILLO;BOLIVIA ,Bolivia,vehicle&engineering machinery  , 

GIANT INTERNATIONAL HOLDINGS INC. ,giantholdings@hotmail.com ,310-217-0389,14802 Van Bruen Ave. Gradena; CA 90247; U.S.A. ,United States,vehicle&engineering machinery  , 

JAMES EQUIPMENT CO.; INC. ,agmart@sbmu.net ,1-573-472-0525,2832 EAST MALONE SIKESTON;MO 63801;U.S.A. ,United States,vehicle&engineering machinery  , 

SHINYANGA EMPORIUM (1978) LTD. ,shyemp@ctvsatcom.net ,223.093879,P.O. BOX 21609.DAR-ES-SALAAM.TANZANIA. ,Tanzania,vehicle&engineering machinery  , 

AKTIF BILYA SAN. VE TIC. LTD. ,aktifbilya@superonline.com ,90-532-3526280,Ikitelli; Ataturk Oto San.Sit. 22. Cadde No.637 ,Turkey,vehicle&engineering machinery  , 

TECHNOMOTEUR ,technomoteur@direcway.com ,509-510-7478,ROUTE NATIONALE #1 ,Haiti,vehicle&engineering machinery  , 

PT. MENZER MASINDO ,masindo_group@hotmail.com ,62-21-3861349-52,JL. CIDENG TIMUR NO. 89; INDONESIA ,Indonesia,vehicle&engineering machinery  , 

R.ATUL & CO ,jiteshkothari@hotmail.com ,91-33-22117280,27 WESTON STREET ;KOLKATA - 700012;INDIA ,India,vehicle&engineering machinery  , 

HOOTAN TRADING COMPANY ,hootanco@emirates.net.ae ,97142277699,P.O. Box 15224; U.A.E. ,United Arab Emirates,vehicle&engineering machinery  , 

BIOWORLD TRADING COMPANY; S.A. DE C.V ,aross@sanden.com.mx ,(525)552020506,AV DE LAS PALMAS#555 DESPACHO 703 COL.LOMAS DE CHAPULTEPECMEXICO ,Mexico,vehicle&engineering machinery  , 

DAYSA ,floresyproductos@prodigy.net.mx ,(5255)56877908,AV. COL. VALLE #614-A;DEL VALLE Z.. 03100;  D. F.;MEXICO ,Mexico,vehicle&engineering machinery  ,www.daysa.com.mx 

ZION COMPANY LIMITED ,zion@asianet.co.th ,6625593381,1213/54 SOI94 LADPHAO RD.WANGHTONGLANGBANGKOK 10310;THAILAND ,Thailand,vehicle&engineering machinery  , 

BRIAN KEYS TRACTORS ,brian@briankeystractors.com ,4.43E+11,72-74 OMAGH ROAD; DROMORE;OMAGH; TYRONE; BT783AJ;U.K. ,United Kingdom,vehicle&engineering machinery  ,www.briankeystractors.com 

HAMID FALLAH TRADING CO. L.L.C. ,fallh77@emirates.net.ae ,009714-2247763,P.O.BOX 14860 DEIRA;STAR MARKRT SHOWROOM 7 & 8;DUBAI;U.A.E. ,United Arab Emirates,vehicle&engineering machinery  ,www.hamidfallahtrading.com 

BIGPOWER AUTOMOBILE ACCESSORIES CORP. ,bigpower@gcn.net.tw ,8.86E+11,NO.23; LANE 236; SEC.3;CHUNG CHING N.RD;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

DASATECH  CO.;LTD. ,dasatech2000@yahoo.co.kr ,(822)3665-5705,901;KAYANGTECHNOTOWON;1487; KAYANG3-DONG;KANGSEO-KU;SEOUL;KOREA ,South Korea,vehicle&engineering machinery  ,www.dasatech.com 

INSUREMIX TRADING INC. ,insurmix@ms7.hinet.net ,8.86E+11,121; 6F; CHIAN-KAO N. RD. SECTION 2TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.insurmix.com 

AUTO SOUND TOYS INC. ,tahirmandi@yahoo.com ,718-932-4900,29-15- 21 STREET;ASTORIA; NEW YORK;U.S.A. ,United States,vehicle&engineering machinery  ,www.autosoundtoys.com 

QUALITY CRAFT ,bkloff@aol.com ,563-923-4043,506 5TH STREETEARLVILLE; IOWA  52041U.S.A. ,United States,vehicle&engineering machinery  ,qualitycraft.ca 

ITOCHU AUTOMOBILE CORP.; ,b-wang@itac.co.jp ,81-3-3497-4596,5-1;2-CHOME;KITA-AOYAMA;MINATO-KU;TOKYO.JAPAN. ,Japan,vehicle&engineering machinery  ,www.itochu.co.jp 

REPUESTOS COMERCIALES ,repcom8@sinfo.net ,507-2220075,CALLE 5 Y VIAPANA PANAMA ,Panama,vehicle&engineering machinery  , 

EJAZ ELECTRONICS ,EJAZELEC@POL.COM.PK ,0092-42-7220362,SHEIKH RAHMATULLAH MARKET;16-HALL ROAD;LAHORE; PAKISTAN ,Pakistan,vehicle&engineering machinery  , 

BENMODSON INVESTMENT LIMITED ,benmodson4xt@yahoo.com ,234-8023310476,38 CHURCH STREET ;OFF ALAFIA;MUSHIN.LAGOS STATE; NIGERIA ,Nigeria,vehicle&engineering machinery  , 

CC MOTORCYCLES LTD ,ccmotorcyclesltd@aol.com ,1848200184,LOW-LANN FARM; TYNRON; THORNHILL;DUMFRIES; DG34DU;U.K. ,United Kingdom,vehicle&engineering machinery  ,www.ccmotorcycles.co.uk 

KOREA SONOSAN TRADING CORP. ,sonosandprk@hotmail.com ,(850)2-3818111,JONSUNGDONG; MORANBONGDISTRICT PYONGYANGD.P.R. OF KOREA; D.P.R.OFKOREA ,North Korea,vehicle&engineering machinery  , 

PORTER MATERIAL HANDLING CO.; LTD ,porter.ltd@mozart.inet.co.th ,27181991,2257 NEW PETCHBURI ROAD; BANGKAPI;BANGKOK 10320;THAILAND ,Thailand,vehicle&engineering machinery  , 

KONETOIMI OY ,janne.sihvo@konetoimi.com ,358-2-2546600,NUPPULANTIE 7-9;20320 TURKU ;FINLAND ,Finland,vehicle&engineering machinery  ,www.konetoimi.com 

WUXI DONE''S VEHICLES CO;.LTD ,international@china-dons.com ,0510-8102498,WUXI CHAPIAO TOWN;JINGSU PROVINCE; CHINA ,china,vehicle&engineering machinery  ,www.china-dons.com 

HANGZHOUOUE YAOHUI TRADING CO.?LTD ,fl571@sina.com.cn ,0571-87291512,NO.14-28-5  XINHE  GONGYU  HANGZHOU; CHINA ,china,vehicle&engineering machinery  , 

TANTA MOTORS ,hanyshehata@msn.com ,2024040116,9 EL-RIADHA ST. ;NASR CITY ; CAIRO;EGYPT ,Egypt,vehicle&engineering machinery  , 

AL UBEIDI ,lahav9@hotmail.com ,972-2-6735171,JABEL MUKABER ,Palestine,vehicle&engineering machinery  , 

SEYCHELLES MARKETING BOARD ,sajnish@smb.sc ,248285151,LATANIER ROAD; P O BOX 634;VICTORIA; MAHEREPUBLIC OFSEYCHELLES ,Seychelles,vehicle&engineering machinery  ,www.smb.sc 

PACEFIC RIM ALLIANCE ,shirelyhu@163.com ,16163352232,4621 PINE DRIVE HOLLAND;MI 49423 ;U.S.A. ,United States,vehicle&engineering machinery  ,www.pacificrimalliance.net 

DRESEL MOTORCYCLETRADING GMBH & CO.KG ,dagmar@dresel.com ,4.99E+11,GROSSE BAUERNGASSE 44;D-91315 HOECHSTADT/AISCH;GERMANY ,Germany,vehicle&engineering machinery  ,www.dresel.com 

APPLELAND INC. ,SAMZ1959@APPLELAND.INTRANETS.COM ,4074670161,217 RIVER VILLAGE DR.; U.S.A. ,United States,vehicle&engineering machinery  , 

PT LEOCO INDONESIA ,ritchie@leoco.co.id ,62-21-89831916,JABABEKA INDUSTRIAL ESTATE 2;JL INDUSTRI SELATAN HH/9.CIKARANG-BEKASI 17550;INDONESIA ,Indonesia,vehicle&engineering machinery  ,www.leoco.com.cn 

FENG MING CONSTRUCTION PTE LTD ,limhl@fengmingconstrn.com ,65-64876549,NO.191 JALAN PELIKATSINGAPORE 537647;SINGAPORE ,Singapore,vehicle&engineering machinery  , 

HEALTH BANG LIN INTERNATIONAL CO.;LTD. ,manseng.ms@msa.hinet.net ,886-2-82838579,2F.NO.1;LANE 118; CHUNG ROAD;SEC.1;WU KU COUNTRY;TAIPEI HSIEN;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

SCANTOP ENTERPRISE CO.; LTD. ,jemy@scantop.com.tw ,886-2-23451238,RM#4E-17;NO5;SEC5;HSIN YI RD;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

CSX WORLD TERMINALS ASIA LTD ,esing@csxwt.com ,2489-5040,RM 13107(N) ATL LOGISTICS CTR; BERTHNO. 3; KWAI CHUNG CONTAINERTERMINALS KWAI CHUNG;HONGKONG ,HongKong,vehicle&engineering machinery  ,www.csxwtasia.com 

A.S. PHOON PTE LTD ,jonathan@asphoon.com ,65-62966203,1009; SERANGOON ROAD ; SINGAPORE ,Singapore,vehicle&engineering machinery  ,asphoon.com 

HALCHEM LANKA PVT LTD ,halloluwa@sltnet.lk ,94112674553,107;TEMPLE ROAD;COLOMBO 10;SRI LANKA ,Sri Lanka,vehicle&engineering machinery  ,www.halchem.org 

BAYSIDE AUTO SALES ,burgemik@yahoo.ocm ,902-961-2220,P O Box 66; St.Peter''s Bay; PE; CANADA ,Canada,vehicle&engineering machinery  , 

MAISON VIVANTE E.K. ,info@maisonvivante.de ,4.92E+12,Duerenstr. 15; GERMANY ,Germany,vehicle&engineering machinery  ,www.maisonvivante.de 

HALJP CO. ,Hani@halj.com ,96626065959,P O BOX 54544;JEDDAH 21524;SAUDI ARABIA ,Saudi Arabia,vehicle&engineering machinery  , 

THE STEADY HAND COMPANY ,thesteadyhand1@msn.com ,248-544-6840,12745 Elgin ; ,United States,vehicle&engineering machinery  ,www.thesteadyhand.com 

GUANGZOU CHIN-JUNG EMGINE PARTS CO.; LTD. ,jinrong@ctf-engineparts.com ,86-20-86209778,No.120;Tiannan Rd;Economy Development Zone;Jiang gao Town;Guangzhou;Guangdong;China;510450.; CHINA ,china,vehicle&engineering machinery  ,Http:www.ctf-engineparts.com 

MBARAK GENERAL TRADING ,muba62@hotmail.com ,2.56E+11,P.O.2499 ,Tanzania,vehicle&engineering machinery  , 

RONG SHIN INDUSTRIAL CO.; LTD. ,cic02@seed.net.tw ,886-6-2306811,646 SEC.3; CHUNG-SHAN RD.;NAN SHIN VILLAGE; KUEI-JEN TOWN;TAINAN COUNTY;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

TENEX CORPORATION ,john@tenexgroup.com ,8.86E+11,4TH FLOOR;NO.40FUHSING NORTH;    TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.tenexgroup.com 

SUPREME PROFITS LTD ,supremeprofits@asia.com ,852-60839636,12/F; OVERSEA BUILDING.421; HENNESSY ROAD.  WANCHAI;HONGKONG ,HongKong,vehicle&engineering machinery  , 

BSSEISO COMPANY FOR MARKETING AND GENERAL TRADING ,hany2002ibrahim@hotmail.com ,97082810886,gaza strip/palestine/via israel ,Palestine,vehicle&engineering machinery  , 

HUNG WELL COMPANY LIMITED ,han@hungwell.com.hk ,28027929,UNITS 908B;C & 909; 9/F.;LAI SUN COMMERCIAL CENTRE;680 CHEUNG SHA WAN RD; KLN;HONGKONG ,HongKong,vehicle&engineering machinery  , 

DEVRAJ EXPORTS ,debashis@cal3.vsnl.net.in ,91(033)22104016,4;SYNAGOGUE STREET;SUITE#918;9TH.FLOOR;KOLKATA -700 001.WEST BENGAL.;INDIA ,India,vehicle&engineering machinery  , 

KINGLOGISTIC CO;. LTD. ,nukaddy@hotmail.com ,(6643)237618,596 MOO 16 MALIWAN RD;MENG KHONKAEN 40000;THAILAND ,Thailand,vehicle&engineering machinery  ,www.kinglogistic.com 

OUTICOM S.A.R.L ,outicom@wanadoopro.ma ,21222629596,39 BLD DE BOURED (RN)20 300 CASABLANCAMOROCCO ,Morocco,vehicle&engineering machinery  , 

th private limited company ,helloseid@hotmail.com ,2511591420,medanialem ,Ethiopia,vehicle&engineering machinery  , 

 JSK   HARCHOVIK    ,tarasupp@a-teleport.com ,3.81E+11,7; GORKY STR.DNIEPROPETROVSK;49038;UKRAINE ,Ukraine,vehicle&engineering machinery  , 

Laxmi Oil Pumps &Systems Pvt Ltd ,sppatil@lopspl.com ,9.12E+11,15;Industrial Estate ;Solapur; India ,India,vehicle&engineering machinery  ,lopspl.com 

MUNCY CORPORATION ,wbrumfield@muncycorp.com ,937-864-7305,2601 ENON ROAD ENON OHIO 45323;U.S.A. ,United States,vehicle&engineering machinery  ,www.muncycorp.com 

MACAWS SRL ,macaws@entelnet.bo ,591-4-4430730,PO Box 288 - Av. Arquimedes # 4600 - Cochabamba- BOLIVIA ,Bolivia,vehicle&engineering machinery  ,macaws.net 

HUAT CHENG COPMMERCIAL CO ,HUATCHENG@HOTMAIL.COM.HK ,25665999,710 WELLBORNE COHMERCIAL CENTRENO. 8; JAVA RD.;HONGKONG ,HongKong,vehicle&engineering machinery  ,NO2 

HTM GMBH ,speakbird@yahoo.de ,-52719790762,Corvey; Hoexter ,Germany,vehicle&engineering machinery  , 

FORMOSAN UNITED CORPORATION ,alancheng@fuco.com.tw ,8.86E+11,4F; NO.15 ; LANE 28 ; SEC.1HUAN-SHAN RD ;NEI-HU TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.fuco.com 

ZUMA POWER PRODUCTS ,sales@kazumamotorcycles.com.au ,61242859400,4/609 PRINCES HWY RUSSELL VALE 2517NSW ;AUSTRALIA ,Australia,vehicle&engineering machinery  ,www.kazumamotorcycles.com.au 

CHIP SOON AUTO SUPPLY COMPANY ,chipsoon@singnet.com.sg ,67862811,BLOCK 9002 TAMPINES ST 93 #01-74 TAMPINES INDUSTRIAL PARK A  528836;SINGAPORE ,Singapore,vehicle&engineering machinery  ,www.chipsoonauto.com.sg 

CONQUEST INTERNACIONAL ,chanip@tom.com.hk ,853553135,RUA AIFonso de Aibuquerque N. 18-5C; MACAU ,China Macao,vehicle&engineering machinery  , 

SOUTHERN AGRO ENGINE PRIVATE LIMITED ,vijay@souagro.com ,91-044-22348678,24 A THIRD PHASE INDUSTRIAL ESTATECHENNAI 600 032;INDIA ,India,vehicle&engineering machinery  ,www.souagro.com 

COBRA SCOOTERS LLC ,bill@cobramotors.com ,2813435306,11220 HIGHWAY 6 SOUTH;A2; SUGAR LAND; TEXAS;U.S.A. ,United States,vehicle&engineering machinery  ,http://www.cobramotors.com 

GRANDFLO ENGINEERING SUPPLY AND SERVICE SDN BHD ,derricktan@grandflo.com.my ,603-56366199,lot 4; SS13/4 Subang Jaya; MALAYSIA ,Malaysia,vehicle&engineering machinery  ,grandflo.com.my 

VELSON LLC ,VELSONPARTS@HOTMAIL.COM ,3052543357,14812 SW 136 STMIAMIFL 33196;U.S.A. ,United States,vehicle&engineering machinery  , 

BAC EXPORT MACHINE E.G. ,Brian.Arnold@t-online.de ,0049-5462-8940,Feuerstiege 7; GERMANY ,Germany,vehicle&engineering machinery  , 

TURNBULL COOKTOWN PTY LTD ,jantrara@bigpond.com ,61740695842,CNR HOPE & HOWARD ST COOKTOWN;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

MARUYAMA MFG. CO.; INC. ,yoshikawak@maruyama.co.jp ,81-475-54-1213,1554-3 KONUMATA TOHGANE-CHIBA-PREF.CITY ;JAPAN ,Japan,vehicle&engineering machinery  , 

ITC HARDWARE & MACHINERY SDN. BHD. ,itc_hardware@yahoo.com ,605-2531672,22; PERSIARAN DATOH;30200 IPOH;PERAK;MALAYSIA ,Malaysia,vehicle&engineering machinery  , 

UD. KARYA JAYA ,hjis@163.net ,0062-431-826760,JL.Raya Tanawangko Desa Kalasey Manado Indonesia ,Indonesia,vehicle&engineering machinery  , 

AIDLITE CO.; LTD. ,joe@aidlite.com.tw ,886-2-27359569,5F-4; NO.164; SEC.2; KEELUNG RD.;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

ARIDIAN TECHNOLOGY COMPANY ,shertel@aridiantech.com ,310-320-9910,20775 S. Western Ave  Suite 101; U.S.A. ,United States,vehicle&engineering machinery  , 

ECORIDE ,urs.sax@ecoride.ch ,41416324400,SEESTR. 61;6052 HERGISWIL;SWITZERLAND ,Switzerland,vehicle&engineering machinery  ,www.ecoride.ch 

ETS. MAISON HENRY ,henry@ets.biz.com.hk ,23696332,8/F CAMBRIDGE HOUSE; 5 MINDEN AVENUET.S.T. KLNHONGKONG ,HongKong,vehicle&engineering machinery  , 

DOUBLEWIN TECHNOLOGIES LTD ,doublewin@hongkong.com ,852-32206952,96 BAKER STREET 11/F NO.1;HONGKONG ,HongKong,vehicle&engineering machinery  , 

LAN-GLOBAL LIMITADA ,mauricioperez@langlobal.cl ,56-2-2839468,QUILIN # 3323; MACUL;SANTIAGO;CHILE ,Chile,vehicle&engineering machinery  ,Under construction 

TAIWAN SUNGLORY ENT. CO.; LTD ,autosax@ms63.hinet.net ,886-2-878772802,2F; ALLEY 22; LANE 66; SEC.5;NAKING EAST ROAD; TAPEI CITY;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

K-TECH PTE LTD ,ktech@pacific.net.sg ,65-67455177,47; UBI CRESCENT;SINGAPORE 408591;SINGAPORE ,Singapore,vehicle&engineering machinery  , 

BELKRON SDN.BHD ,belkrongroup@yahoo.com ,05-2419988,128A;JALAN BHARU;OFF JALAN KAMPAR.30250 IPOH PERAK;MALAYSIA ,Malaysia,vehicle&engineering machinery  , 

VIJAY FIRE VEHICLE & PUMPS LTD. ,sales@vijayvehicles.com ,91-22-28561247,35; CHANDIVALI VILLAGE;OFF SAKI VIHAR ROAD; ANDHERI(E);MUMBAI - 400 072;INDIA ,India,vehicle&engineering machinery  ,www.vijayvehicles.com 

ABC AUTO GEAR ,peter@abcspareparts.com ,61732782111,2145 IPSWICH RD OXLEYQUEENSLAND 4075;AUSTRALIA ,Australia,vehicle&engineering machinery  ,www.abcspareparts.com 

CITY POWER (HK) LTD. ,wongcphk@netvigator.com ,852-34223889,FLAT C; 10/F.; MOW SHING CENTRE;118 BEDFORD ROAD;TAI KOK TSUI; KOWLOON;HONGKONG ,HongKong,vehicle&engineering machinery  , 

KOWA TSUSHO CO.; LTD. ,c-kuma@ma.kcom.ne.jp ,81-3-5623-2039,11-7; NIHONBASHI TOMIZAWA-CHO;CHUO-KU;TOKYO C.P.O. BOX1995JAPAN ,Japan,vehicle&engineering machinery  , 

BENLATINA LTDA ,wangbenz@hotmail.com ,00562-2775458,AV.DIAGONAL ORIENTE 5072;NUNOA;SANTIAGOCHILE ,Chile,vehicle&engineering machinery  , 

ROSELYN INVESTMENT ,roselyne3@yahoo.com ,2.33E+11,P O BOX MP 1896MAMPROBIACCRAGHANA ,Ghana,vehicle&engineering machinery  , 

SCHUCHARDT & SCHUTTE MASKIN AB ,info@ss-maskin.com ,4636145230,BOX 291;S-551 14 JONKOPING;SWEDEN ,Sweden,vehicle&engineering machinery  , 

TRANSWORLD PRODUCTS ,sschmidt@pmlights.com ,816-765-6388,13312 5th St. Suite A; U.S.A. ,United States,vehicle&engineering machinery  , 

INVERSIONES GASU S.A. ,victorgarciasued@hotmail.com ,(809)545-4824,JUAN PABLO DUARTE #166; SANTIAGO;DOMINICAN REPUBLIC ,,vehicle&engineering machinery  ,----------------------- 

CENTRAL PARTS ,scarface5s@hotmail.com ,21222243637,254; AV AMBASSADEUR BEN AICHA;CASABLANCA;MOROCCO ,Morocco,vehicle&engineering machinery  ,www.centralparts.ma 

INVERSIONES TORAGIO S.A ,toragio@cwpanama.net ,5072609742,La Alameda Calle 3ra #4; PANAMA ,Panama,vehicle&engineering machinery  , 

Dongguan Monte Carlo Furniture Co.;Ltd ,jasonyan999@msn.com ,-684.6863821,Yangwu No.1 Industrial Zone;Dalingshan Town;Dongguan City ,china,vehicle&engineering machinery  ,http://www.montecarlosofa.com 

G & E CONSULTING LTDA. ,bobadilla@echeverria.cl ,56-2-9542077,AVENIDA LAS CONDES 9792;OFICINA 203; LAS CONDES;CHILE ,Chile,vehicle&engineering machinery  ,www.echeverria.cl 

NEHLSEN H.K.LTD ,kfwong@nehlsen.com.hk ,852-28613072,UNIT NOS.B;C;&D 12/F;ONE CAPITAL PLACE;18 LUARD ROAD;WANCHIHONGKONG ,HongKong,vehicle&engineering machinery  ,nehlsen.de 

WATH RUBBER & PLASTICS LTD ,matt.bedford@wath.co.uk ,1709876900,STATION ROAD; WATH-UPON-DEARNE;ROTHERHAM;S63 7DQ;U.K. ,United Kingdom,vehicle&engineering machinery  ,www.wath.co.uk 

